Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Wind_Direction,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season,Hour,DayOfWeek,Month,Pollution_Source
Germany,Wuppertal,Sector_3,51.27372,7.20928,1.0,11.49,22.41,0.95,65.74,408.4,15.4,28.6,54,4.6,SW,34.78,454.52,5000.0,147.46,2024-08-10 08:12:00,summer,8,5,8,Vehicular
China,Nanning,Sector_1,22.80371,108.36505,5.0,338.61694739698936,22.88861651084262,5.45,116.07,1096.2913670320595,140.87,32.7,46,3.8,SW,4.44,5000.0,5000.0,307.0,2024-08-03 12:53:00,summer,12,5,8,Burning
Germany,Oldenburg,Sector_1,53.10743,8.17239,2.0,137.08985505618006,58.4825,29.99267062143984,3.23,167.58,13.96,17.5,100,3.4,SE,341.3,2010.0,73.32,1934.59,2024-08-22 16:39:00,monsoon,16,3,8,Industrial
Pakistan,Sadiqabad,Sector_1,28.33992,70.14982,5.0,500.0,4.69,10.55,265.655,1954.1,600.0,34.9,10,3.9,W,258.17,5000.0,5000.0,5000.0,2024-07-22 18:09:00,summer,18,0,7,Vehicular
Indonesia,Malang,Sector_3,-7.95757,112.6199,1.0,3.12,0.11,0.17,52.62,71.66,12.58,28.43,98,0.47,W,82.84,552.81,1611.58,5000.0,2025-12-17 21:17:42,winter,21,2,12,Natural
USA,Omaha,Sector_2,41.2392,-95.93583,1.0,6.14,13.79,0.14,67.91,296.09,9.73,14.3,62,4.2,W,148.34,728.05,5000.0,1805.57,2024-08-30 17:33:00,summer,17,4,8,Natural
India,Vijayawada,Sector_3,16.47807,80.61413,5.0,60.18,2.98,7.15,89.21,199.8,99.25,29.7,93,3.0,S,259.96,5000.0,5000.0,5000.0,2024-08-11 18:00:00,monsoon,18,6,8,Natural
USA,San Francisco,Sector_2,37.80254,-122.38218,2.0,2.47,1.33,0.44,113.94,128.73,6.8,27.4,65,3.4,SW,761.18,808.37,5000.0,1358.84,2024-07-03 16:09:00,summer,16,2,7,Natural
Indonesia,Cirebon,City Center,-6.7137044,108.5608483,1.0,255.60667313963705,28.957130729396727,0.25,67.73,2402.246809538882,6.104,38.8,52,3.9,SW,122.82,478.59,436.94,389.0,2024-06-27 17:13:00,summer,17,3,6,Burning
China,Handan,City Center,36.6107711,114.4857072,5.0,488.71,58.4825,29.93,0.0,2196.94,397.0,14.5,48,5.2,NE,82.01,5000.0,5000.0,5000.0,2024-03-24 20:51:00,spring,20,6,3,Vehicular
Russia,Arkhangelsk,City Center,64.543022,40.537121,1.0,2.25,3.732,0.09,43.14,410.944,1.7919999999999998,5.1,66,3.6,W,71.04,540.79,2694.72,252.27,2024-06-22 08:23:00,summer,8,5,6,Vehicular
Pakistan,Dera Ghazi Khan,Sector_4,30.03938,70.64914,5.0,398.78,8.62,1.94,197.24,1295.76,522.64,33.8,10,4.8,SE,27.49,5000.0,5000.0,5000.0,2024-07-03 20:16:00,summer,20,2,7,Vehicular
Bangladesh,Chuadanga,Sector_4,23.67671,88.8429,5.0,336.1,58.4825,29.93,61.18,2388.1,408.34,19.31,50,2.94,NW,5000.0,5000.0,5000.0,5000.0,2025-12-17 20:28:21,winter,20,2,12,Natural
Pakistan,Sahiwal,Sector_1,30.68568,73.13197,5.0,500.0,15.85,1.51,188.67,1767.43,600.0,34.3,10,2.4,SE,895.16,5000.0,5000.0,5000.0,2024-07-21 10:01:00,summer,10,6,7,Vehicular
Germany,Bonn,Sector_3,50.7666,7.10003,2.0,33.285000000000004,30.06,1.05,45.49,563.824,37.268,26.0,47,3.1,SW,354.84,1741.72,37.01,1403.57,2024-07-13 15:43:00,summer,15,5,7,Industrial
India,Patna,City Center,25.6093239,85.1235252,5.0,219.97492191475945,12.71218562516113,3.51,107.67,1723.5170672899303,306.05,26.7,61,2.7,N,36.17,1704.98,5000.0,1406.0,2024-03-22 09:49:00,spring,9,4,3,Burning
Pakistan,Quetta,Sector_2,30.20763,67.01275,3.0,31.96,1.16,0.69,112.71,103.43,63.78,19.2,12,2.7,NE,27.57,5000.0,5000.0,5000.0,2024-04-25 11:37:00,spring,11,3,4,Agricultural
Germany,Hamburg,Sector_3,53.57549,9.96432,2.0,161.40367791531935,32.27778085117612,4.49,29.16,2067.616200939259,48.59,24.5,60,3.7,SE,385.62,313.71,5000.0,2993.0,2024-06-01 15:57:00,summer,15,5,6,Industrial
Bangladesh,Cox's Bazar,Sector_3,21.16385,91.99789,4.0,66.78,0.55,4.77,137.32,267.17,72.04,21.32,73,3.88,NW,5000.0,5000.0,5000.0,5000.0,2025-12-17 20:29:11,winter,20,2,12,Natural
Russia,Volgograd,Sector_4,48.67717,44.53003,1.0,4.96,9.6,3.68,42.14,166.73,6.93,0.94,100,5.0,NW,2310.44,5000.0,5000.0,5000.0,2025-12-17 21:48:47,winter,21,2,12,Natural
Bangladesh,Meherpur,City Center,23.7817845,88.6369373,5.0,478.12,58.4825,29.93,97.72,3000.0,539.02,35.9,18,4.0,SW,294.25,5000.0,5000.0,5000.0,2024-06-24 09:37:00,summer,9,0,6,Vehicular
Russia,Kursk,Sector_1,51.72257,36.13194,2.0,143.43441335065842,31.980648508984267,29.99267062143984,62.59,575.04,21.126,20.5,39,6.5,SW,382.23,2387.0,711.59,123.29,2024-07-06 20:40:00,summer,20,5,7,Industrial
Germany,Freiburg,Sector_4,48.0342,7.82801,2.0,82.50318963419096,26.76,2.09,15.51,372.5807236465399,192.6282701755524,10.72,84,0.99,N,208.35,642.27,648.0,1653.6,2025-12-17 20:22:42,summer,20,2,12,Burning
Nigeria,Katsina,Sector_4,12.54906,7.64037,5.0,62.60295007841693,53.89115302858195,15.532989722175978,88.15,215.27,552.37,28.75,11,4.87,W,2086.09,282.0,5000.0,5000.0,2025-12-17 20:28:05,winter,20,2,12,Industrial
USA,Sacramento,Sector_1,38.58474,-121.52777,1.0,15.11,21.67,0.85,68.99,393.38,22.96,29.4,64,8.0,SW,166.97,148.36,5000.0,1526.88,2024-08-01 19:35:00,summer,19,3,8,Vehicular
Russia,Orenburg,Sector_3,51.76693,55.07727,2.0,76.87259401150811,58.4825,29.99267062143984,68.71,127.63,10.6,9.6,88,5.1,NE,415.97,920.0,5000.0,345.63,2024-03-27 20:28:00,spring,20,2,3,Industrial
India,Jaipur,City Center,26.9154576,75.8189817,5.0,44.99266588398501,9.65,6.9,76.8,271.6920517648939,296.0449929030242,24.4,76,2.4,S,93.26,5000.0,1707.0,5000.0,2024-09-23 11:48:00,summer,11,0,9,Agricultural
China,Linyi,Sector_2,35.11976,118.40036,5.0,331.31,58.4825,18.77,0.11,3000.0,446.42,18.6,37,3.0,SW,163.69,5000.0,5000.0,5000.0,2024-06-10 16:53:00,summer,16,0,6,Vehicular
India,Dhanbad,Sector_2,23.78626,86.38862,5.0,78.69,8.8,7.56,36.52,344.17,69.5,29.4,69,4.0,SE,337.44,5000.0,5000.0,5000.0,2024-08-01 09:49:00,monsoon,9,3,8,Natural
Germany,Oldenburg,Sector_3,53.1182,8.21058,2.0,44.955,39.204,6.07,7.23,806.528,51.94,16.2,84,2.4,N,466.05,1301.41,1284.86,862.87,2024-05-10 15:48:00,spring,15,4,5,Industrial
USA,Virginia Beach,Sector_1,36.86393,-75.98046,2.0,10.27,4.95,1.55,83.46,202.67,11.28,18.4,56,8.6,NE,8.34,329.78,5000.0,5000.0,2024-03-07 15:37:00,spring,15,3,3,Natural
Indonesia,Mataram,Sector_3,-8.55777,116.12541,1.0,54.4689604339679,0.672,0.29,112.02,246.80636853141704,284.755651465045,40.1,58,1.9,W,1.55,1555.51,2713.0,5000.0,2024-08-16 12:22:00,spring,12,4,8,Agricultural
India,Lucknow,Sector_4,26.84914,80.88581,5.0,63.23,12.01,3.45,32.86,488.12,111.75,22.0,100,4.3,S,65.27,5000.0,5000.0,5000.0,2024-09-01 09:33:00,monsoon,9,6,9,Vehicular
Bangladesh,Chittagong,Sector_4,22.36129,91.86683,4.0,104.415,0.744,3.49,204.0,499.58400000000006,104.37,26.9,70,1.6,NE,1608.84,1767.22,995.27,5000.0,2024-03-24 13:35:00,spring,13,6,3,Burning
Brazil,Porto Velho,City Center,-8.7494525,-63.8735438,1.0,0.68,0.19,0.09,7.29,103.37,0.9,40.3,37,2.2,SW,359.37,5000.0,5000.0,5000.0,2024-06-27 08:03:00,summer,8,3,6,Natural
Indonesia,Probolinggo,Sector_2,-7.75526,113.20119,1.0,7.35,0.744,0.23,90.6,267.2,24.738,44.4,69,1.7,N,153.03,1472.85,514.79,5000.0,2024-08-02 08:02:00,summer,8,4,8,Natural
Russia,Kirov,Sector_4,58.61951,49.65562,1.0,76.68224102060566,9.21,1.06,14.15,363.7652800255012,296.4970638969528,-11.0,100,3.3,SE,67.08,118.68,1348.0,259.43,2024-09-09 09:32:00,spring,9,0,9,Agricultural
Indonesia,Metro,Sector_2,-5.08117,105.31081,1.0,1.31,0.11,0.09,53.56,188.69,3.74,36.1,54,2.4,NE,303.94,5000.0,5000.0,5000.0,2024-04-08 11:26:00,spring,11,0,4,Natural
Indonesia,Probolinggo,Sector_2,-7.75526,113.20119,1.0,4.86,0.444,0.18,78.91,186.64,23.786,33.3,81,1.4,NE,153.03,1472.85,514.79,5000.0,2024-05-01 11:51:00,spring,11,2,5,Natural
Pakistan,Chishtian,Sector_2,29.78516,72.87807,5.0,479.94,2.72,4.35,158.03,1481.72,600.0,32.3,10,4.1,SE,161.13,5000.0,5000.0,5000.0,2024-06-07 08:20:00,summer,8,4,6,Vehicular
Indonesia,Bekasi,Sector_1,-6.26908,106.99779,1.0,1.95,0.384,0.11,61.65,180.72000000000003,4.521999999999999,35.2,83,3.8,NE,2.35,3.97,1100.02,5000.0,2024-05-03 18:44:00,spring,18,4,5,Natural
Brazil,Rio de Janeiro,Sector_1,-22.88772,-43.21978,1.0,73.91256542713487,31.58463921908113,29.859692587307386,31.74,34.9469,8.42,31.3,100,5.8,SE,56.91,486.0,5000.0,5000.0,2024-07-20 09:18:00,monsoon,9,5,7,Industrial
Bangladesh,Natore,Sector_3,24.42224,88.98083,5.0,246.28,47.9,17.41,98.93,2952.4,549.3,37.4,37,4.5,W,826.47,5000.0,5000.0,5000.0,2024-08-18 13:51:00,summer,13,6,8,Vehicular
USA,Atlanta,Sector_1,33.72999,-84.34732,1.0,3.33,5.96,0.19,30.08,108.85,5.82,15.3,81,0.5,E,224.51,5000.0,5000.0,5000.0,2024-08-18 13:00:00,monsoon,13,6,8,Natural
Brazil,Sorocaba,Sector_1,-23.5131,-47.43382,1.0,45.77183035515221,0.22,0.19,21.94,246.5610120605175,249.12967468567004,32.3,100,8.3,SE,162.3,322.0,221.0,5000.0,2024-08-01 15:06:00,spring,15,3,8,Agricultural
India,Aurangabad,Sector_3,19.87305,75.30858,5.0,140.03,8.06,9.01,201.75,690.61,237.96,34.4,39,1.7,SW,262.82,5000.0,5000.0,5000.0,2024-06-01 13:28:00,summer,13,5,6,Vehicular
USA,Nashville,Sector_1,36.18815,-86.79753,2.0,5.19,4.32,0.54,31.35,105.8,7.14,11.7,65,4.8,E,1.71,1000.53,5000.0,5000.0,2024-08-24 08:33:00,monsoon,8,5,8,Natural
Russia,Ivanovo,City Center,57.0088004,40.9630633,1.0,2.11,20.33,2.13,23.91,94.01,3.31,6.0,100,4.4,SE,263.39,0.0,5000.0,457.18,2024-07-18 13:05:00,monsoon,13,3,7,Vehicular
India,Ludhiana,Sector_2,30.92852,75.81194,5.0,312.44,20.0,2.62,134.8,1330.89,359.74,26.9,22,4.4,E,452.93,5000.0,5000.0,5000.0,2024-04-28 10:35:00,spring,10,6,4,Vehicular
Russia,Tula,Sector_1,54.18904,37.69084,2.0,5.28,3.08,0.9,63.18,158.26,5.39,-0.86,97,2.61,W,39.01,398.26,5000.0,165.16,2025-12-17 21:09:59,winter,21,2,12,Natural
Germany,Solingen,Sector_3,51.16364,7.06207,2.0,112.8198653255256,56.6254079623026,29.99267062143984,24.23,260.63,14.09,7.77,82,2.13,N,282.59,1492.0,754.89,454.82,2025-12-17 20:10:52,winter,20,2,12,Industrial
Nigeria,Mubi,Sector_1,10.29349,13.26661,5.0,83.52625825595796,0.87,0.36,65.61,221.4024239812321,270.0839833875915,30.12,12,3.32,W,511.94,5000.0,778.0,5000.0,2025-12-17 21:10:53,spring,21,2,12,Burning
Pakistan,Sargodha,Sector_4,32.08633,72.66591,5.0,330.3,14.03,3.51,95.97,1527.86,425.07,19.58,22,2.42,NW,27.89,5000.0,5000.0,5000.0,2025-12-17 20:42:37,winter,20,2,12,Vehicular
Bangladesh,Jessore,City Center,23.1665256,89.2094419,5.0,45.850335172403256,23.26,20.37,159.48,211.17195849549051,124.43153026451692,28.1,54,3.1,N,8.25,660.9,1105.0,5000.0,2024-03-05 19:34:00,spring,19,1,3,Industrial
Bangladesh,Kishoreganj,Sector_3,24.43102,90.83471,5.0,135.39,12.7,3.17,115.46,746.5,189.13,36.2,31,4.4,SW,1566.79,5000.0,5000.0,5000.0,2024-07-31 11:45:00,summer,11,2,7,Agricultural
Brazil,Porto Velho,Sector_1,-8.71298,-63.86683,1.0,0.5,0.11,0.09,4.64,76.47,0.61,31.8,58,1.3,NE,1327.41,1269.56,5000.0,5000.0,2024-05-21 15:28:00,spring,15,1,5,Natural
China,Tianjin,Sector_2,39.09384,117.19195,5.0,68.83612052493555,53.87,29.93,0.0,232.41274253876597,297.6634451192881,2.7,100,2.3,SE,210.7,5000.0,1473.0,5000.0,2024-09-23 20:34:00,spring,20,0,9,Vehicular
India,Pimpri-Chinchwad,City Center,18.6279288,73.8009829,5.0,256.545,7.8,12.33,169.17,798.832,318.864,38.0,12,1.2,W,170.24,483.57,1686.31,5000.0,2024-07-02 11:55:00,summer,11,1,7,Industrial
China,Shantou,Sector_4,23.38793,116.67643,3.0,28.61,4.28,7.84,104.54,228.34,48.11,19.01,68,2.0,W,80.76,899.66,5000.0,5000.0,2025-12-17 20:08:38,winter,20,2,12,Industrial
USA,New Orleans,Sector_4,29.93569,-90.04916,2.0,3.72,1.61,0.32,149.23,170.76,7.84,33.4,62,5.4,SW,109.35,791.33,5000.0,5000.0,2024-06-20 15:41:00,summer,15,3,6,Natural
India,Indore,Sector_1,22.72945,75.83113,5.0,164.48,9.77,7.31,170.99,692.17,190.83,38.1,33,3.7,SW,151.4,256.26,5000.0,5000.0,2024-08-17 10:56:00,summer,10,5,8,Industrial
USA,Nashville,Sector_3,36.17704,-86.79594,2.0,5.67,4.91,0.54,36.22,103.14,6.11,13.6,69,4.7,SE,186.34,376.81,5000.0,5000.0,2024-08-10 13:15:00,monsoon,13,5,8,Natural
USA,Columbus,Sector_2,39.95295,-83.01684,2.0,14.985,9.384,1.62,94.22,295.488,17.625999999999998,15.3,54,5.5,NE,78.63,51.49,785.31,1479.47,2024-03-09 17:45:00,spring,17,5,3,Natural
Russia,Tver,Sector_2,56.82228,35.87298,2.0,137.0590015481713,58.4825,29.99267062143984,134.53,248.63,7.93,14.7,66,4.4,W,69.75,447.0,5000.0,1478.96,2024-07-18 16:08:00,summer,16,3,7,Industrial
Germany,Freiburg,Sector_2,48.00742,7.85257,2.0,85.4338936353637,26.76,2.09,15.51,263.6496632165312,280.2367674827332,10.54,84,0.99,NW,62.91,611.88,2858.0,247.25,2025-12-17 21:36:51,summer,21,2,12,Burning
India,Varanasi,Sector_3,25.36405,82.97191,5.0,219.23604003788276,17.103459814149147,3.49,150.54,2464.250155719598,164.12,30.8,10,2.8,SW,333.39,5000.0,5000.0,1883.0,2024-07-23 16:30:00,summer,16,1,7,Burning
Indonesia,Palembang,City Center,-2.9888243,104.7568507,1.0,112.89264309091227,39.904585522920335,26.978642625591608,13.51,351.63,12.0,28.03,89,1.54,N,135.12,2341.0,5000.0,5000.0,2025-12-17 21:06:49,winter,21,2,12,Industrial
India,Chandigarh,Sector_2,30.72776,76.76811,5.0,77.98402009797442,13.64,5.53,66.25,335.6231048952196,296.57014324631746,27.6,74,4.3,E,18.27,5000.0,2953.0,5000.0,2024-08-16 18:44:00,summer,18,4,8,Agricultural
Bangladesh,Jessore,City Center,23.1665256,89.2094419,5.0,235.4,22.79,21.74,114.51,1216.7,267.17,19.0,56,1.81,W,8.25,660.9,5000.0,5000.0,2025-12-17 20:00:09,winter,20,2,12,Industrial
Brazil,Uberlândia,Sector_4,-18.91449,-48.23687,3.0,45.98,3.94,0.23,59.24,498.81,40.23,32.1,52,2.5,N,4.94,727.21,5000.0,5000.0,2024-05-03 19:37:00,spring,19,4,5,Vehicular
India,Coimbatore,Sector_4,11.01185,76.95513,3.0,147.65453456414352,29.49509523367338,7.83,93.94,2330.570261261268,112.784,38.9,29,3.7,N,9.69,368.51,1572.99,1775.0,2024-07-14 10:25:00,summer,10,6,7,Industrial
USA,Raleigh,Sector_1,35.7822,-78.60662,2.0,28.48,7.59,0.98,99.66,404.06,25.88,20.6,33,1.9,W,333.2,5000.0,5000.0,5000.0,2024-08-24 11:53:00,summer,11,5,8,Vehicular
USA,Arlington,Sector_4,32.73552,-97.14137,1.0,4.12,4.91,0.12,48.78,160.86,5.33,13.19,86,3.6,NW,39.58,0.0,5000.0,585.61,2025-12-17 21:05:38,winter,21,2,12,Natural
Nigeria,Iwo,Sector_1,7.63193,4.20339,2.0,27.75,7.29,3.12,119.53,665.83,64.68,53.8,10,2.7,SW,259.16,5000.0,5000.0,5000.0,2024-08-05 17:00:00,summer,17,0,8,Vehicular
Nigeria,Okene,Sector_4,7.48978,6.40461,3.0,8.55,0.65,0.7,24.01,153.68,33.93,43.6,66,3.8,SE,5000.0,5000.0,5000.0,5000.0,2024-09-19 15:01:00,monsoon,15,3,9,Natural
Pakistan,Abbottabad,Sector_4,34.17307,73.23483,5.0,279.840355301144,24.574390469321497,4.24,74.62,1181.8410402422955,274.19,19.9,15,2.5,N,127.7,5000.0,5000.0,2963.0,2024-03-18 18:43:00,spring,18,0,3,Burning
Russia,Saratov,Sector_2,51.50579,45.98429,1.0,5.0,3.14,0.16,58.9,196.09,9.44,13.0,59,1.8,NE,657.97,361.97,5000.0,3276.19,2024-05-23 19:27:00,spring,19,3,5,Natural
Nigeria,Katsina,Sector_2,12.53775,7.62255,5.0,206.19,1.27,0.56,157.98,294.03,600.0,46.5,10,6.3,W,5000.0,5000.0,5000.0,5000.0,2024-07-02 20:45:00,summer,20,1,7,Agricultural
USA,Austin,Sector_3,30.23776,-97.74828,1.0,7.04,16.01,0.3,54.59,508.31,12.01,32.1,82,3.3,SW,15.94,435.77,5000.0,1366.72,2024-07-11 17:37:00,summer,17,3,7,Vehicular
India,Chandigarh,Sector_3,30.76897,76.74981,5.0,197.02,22.58,3.82,116.04,1533.89,272.18,21.1,33,2.7,N,0.14,5000.0,5000.0,5000.0,2024-03-27 13:33:00,spring,13,2,3,Vehicular
Pakistan,Khairpur,Sector_3,27.52942,68.75982,5.0,241.51,9.3,4.47,99.91,849.09,383.4,21.23,15,2.56,N,178.61,5000.0,5000.0,5000.0,2025-12-17 20:12:48,winter,20,2,12,Vehicular
Nigeria,Bauchi,City Center,10.6228284,10.0287754,5.0,93.3818422981797,1.16,0.37,71.07,338.0607112785772,228.361994341262,29.61,12,2.33,NW,5000.0,5000.0,2026.0,5000.0,2025-12-17 20:10:06,spring,20,2,12,Burning
Nigeria,Ogbomosho,Sector_1,8.14482,4.22413,3.0,49.05,4.47,3.52,100.84,846.05,86.36,43.5,10,3.2,W,896.81,5000.0,5000.0,5000.0,2024-06-07 13:32:00,summer,13,4,6,Vehicular
Bangladesh,Bogra,Sector_3,24.82881,89.38307,5.0,349.29,38.232,4.34,98.95,3000.0,387.352,36.3,30,3.9,SW,71.49,492.73,1065.92,5000.0,2024-06-19 16:12:00,summer,16,2,6,Industrial
Indonesia,Makassar,Sector_2,-5.13655,119.38839,1.0,10.19,0.43,0.1,95.21,359.24,9.33,36.0,71,3.2,SW,5000.0,5000.0,5000.0,5000.0,2024-07-28 17:49:00,summer,17,6,7,Natural
Germany,Bremen,Sector_1,53.07615,8.83293,2.0,45.645,36.132,5.97,23.7,743.296,74.91399999999999,21.4,59,5.1,SW,235.51,853.79,2370.22,433.1,2024-07-16 09:42:00,summer,9,1,7,Industrial
India,Ranchi,Sector_4,23.3632,85.31697,5.0,201.7,26.22,10.23,117.69,1119.28,213.97,24.3,44,2.7,SW,692.5,5000.0,5000.0,5000.0,2024-07-19 16:43:00,summer,16,4,7,Vehicular
Brazil,Mogi das Cruzes,Sector_1,-23.53256,-46.19374,2.0,3.93,0.11,0.18,73.61,58.28,23.89,33.7,53,5.0,E,23.29,487.77,5000.0,1210.5,2024-03-20 10:47:00,spring,10,2,3,Natural
USA,Louisville,Sector_1,38.22792,-85.73809,2.0,8.63,6.04,1.3,112.13,213.53,13.12,17.6,28,4.4,NE,109.03,1240.36,5000.0,576.46,2024-03-01 16:24:00,spring,16,4,3,Natural
Russia,Kirov,City Center,58.6035661,49.6666241,1.0,2.03,6.27,0.75,14.78,105.36,2.73,-6.8,100,2.9,SE,218.69,533.34,1891.79,318.89,2024-08-28 11:17:00,monsoon,11,2,8,Natural
Indonesia,Dumai,Sector_2,1.66353,101.45624,2.0,13.48,2.28,0.24,10.68,411.6,10.43,29.5,87,1.7,NE,99.94,843.71,5000.0,5000.0,2024-03-20 20:47:00,spring,20,2,3,Vehicular
Russia,Ivanovo,Sector_1,56.99233,40.92725,1.0,12.735,49.932,2.91,52.99,566.544,14.336,18.6,83,3.7,SW,24.85,380.02,2548.81,675.02,2024-06-06 09:58:00,summer,9,3,6,Industrial
China,Shenyang,Sector_2,41.76345,123.41054,5.0,69.57,58.4825,29.93,0.0,1967.21,116.45,-1.9,94,1.9,SE,659.08,5000.0,5000.0,5000.0,2024-09-16 14:12:00,monsoon,14,0,9,Vehicular
Bangladesh,Comilla,Sector_1,23.45651,91.17504,5.0,320.1330830793722,39.56593337135851,3.32,129.65,1370.5241181839729,138.51,36.7,50,3.4,SW,346.84,1167.02,5000.0,2683.0,2024-07-19 10:24:00,summer,10,4,7,Industrial
Bangladesh,Madaripur,Sector_2,23.1341,90.22413,5.0,118.58,4.02,3.05,135.93,747.03,167.99,26.9,30,3.5,NE,984.19,5000.0,5000.0,5000.0,2024-05-10 17:01:00,spring,17,4,5,Vehicular
India,Vasai-Virar,Sector_2,19.43039,72.8167,5.0,59.182256899874304,4.71,24.28,137.06,348.81417310364145,288.1501868668549,31.4,86,3.6,SE,113.34,5000.0,1249.0,5000.0,2024-09-12 14:21:00,spring,14,3,9,Agricultural
Bangladesh,Manikganj,Sector_2,23.81113,89.93597,5.0,70.26,9.09,4.74,55.14,519.81,96.39,31.2,83,5.2,E,1771.97,5000.0,5000.0,5000.0,2024-07-10 16:16:00,monsoon,16,2,7,Natural
USA,Oklahoma City,Sector_1,35.45957,-97.51602,1.0,81.5714328079682,45.33492094465327,26.974265475010306,38.95,263.0,13.14,12.3,94,1.3,E,17.86,2357.0,5000.0,43.83,2024-04-22 08:00:00,spring,8,0,4,Industrial
USA,San Diego,City Center,32.7174202,-117.162772,3.0,27.88,0.77,0.75,93.82,191.21,39.6,11.81,98,1.54,N,85.75,543.66,5000.0,1379.82,2025-12-17 20:19:53,winter,20,2,12,Natural
Nigeria,Aba,Sector_1,5.11251,7.35157,1.0,3.88,0.44,0.24,33.14,141.77,8.65,39.7,32,5.3,SW,580.64,5000.0,5000.0,5000.0,2024-08-05 20:01:00,summer,20,0,8,Natural
Brazil,Duque de Caxias,Sector_4,-22.78734,-43.29923,1.0,42.60253663010926,0.11,0.2,44.98,211.82734583957708,204.03921556197537,22.86,75,4.63,W,236.66,522.97,828.0,5000.0,2025-12-17 21:51:30,spring,21,2,12,Agricultural
Pakistan,Khanpur,City Center,28.6401307,70.6494106,5.0,465.91,3.65,6.88,265.655,1087.51,600.0,34.4,10,5.2,SW,28.5,5000.0,5000.0,5000.0,2024-06-29 19:31:00,summer,19,5,6,Vehicular
Pakistan,Mardan,Sector_2,34.20099,72.02441,5.0,264.04,15.02,6.2,225.6,2071.89,362.21,32.3,10,2.3,SE,102.63,5000.0,5000.0,5000.0,2024-08-26 10:58:00,summer,10,0,8,Vehicular
Pakistan,Kohat,Sector_1,33.61346,71.44116,5.0,60.21290551613296,10.32,3.1,45.32,275.7746310112494,260.2357750421311,20.1,54,2.1,SE,410.79,5000.0,1708.0,5000.0,2024-08-29 15:34:00,summer,15,3,8,Agricultural
Bangladesh,Kurigram,Sector_3,25.80915,89.68235,5.0,123.97,16.97,1.63,62.08,913.4,153.53,30.9,43,3.4,NE,1775.52,5000.0,5000.0,5000.0,2024-04-13 08:21:00,spring,8,5,4,Agricultural
Bangladesh,Saidpur,Sector_1,25.78168,88.86632,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.71,NW,1287.61,1654.71,5000.0,5000.0,2025-12-17 21:14:33,winter,21,2,12,Industrial
Russia,Barnaul,Sector_4,53.37491,83.80204,1.0,0.71,3.56,5.4,75.28,199.97,0.75,-13.0,62,7.1,E,247.46,442.23,5000.0,1144.12,2024-03-19 17:24:00,spring,17,1,3,Industrial
Nigeria,Gusau,Sector_3,12.18356,6.65392,5.0,84.5754303308178,52.760138103266414,24.41569371834668,99.48,282.13,527.5,38.7,10,5.6,N,454.56,2398.0,5000.0,5000.0,2024-03-24 17:45:00,spring,17,6,3,Industrial
Bangladesh,Noakhali,City Center,22.2540799,91.1714399,5.0,28.35,0.53,3.19,78.13,118.17,47.72,28.5,99,7.5,SE,5000.0,5000.0,5000.0,5000.0,2024-08-20 11:15:00,monsoon,11,1,8,Natural
Indonesia,Medan,Sector_3,3.59657,98.6657,1.0,10.73,2.27,0.23,5.12,166.9,15.14,37.6,72,2.5,NE,50.64,517.29,5000.0,5000.0,2024-03-30 09:03:00,spring,9,5,3,Natural
Russia,Tula,Sector_2,54.20002,37.58237,2.0,8.28,1.93,0.55,104.82,273.85,8.12,13.6,78,3.2,SE,5000.0,5000.0,5000.0,5000.0,2024-08-12 10:02:00,summer,10,0,8,Natural
Nigeria,Lagos,Sector_3,6.46082,3.36175,1.0,337.1752898153094,39.41995834672359,0.09,65.96,1075.223843369751,20.32,42.3,52,4.3,NE,251.54,5000.0,5000.0,1109.0,2024-03-21 08:37:00,spring,8,3,3,Burning
China,Baotou,Sector_3,40.60497,109.90941,3.0,36.46,16.46,5.78,106.36,335.4,74.55,6.7,65,4.9,N,295.09,5000.0,5000.0,5000.0,2024-08-04 20:34:00,summer,20,6,8,Agricultural
Brazil,Sorocaba,Sector_3,-23.48869,-47.4713,1.0,6.09,0.4559999999999999,0.2,78.6,124.608,32.928,36.9,39,8.6,SW,111.72,332.36,1169.11,5000.0,2024-07-01 13:26:00,summer,13,0,7,Natural
Russia,Yaroslavl,Sector_1,57.63678,39.86516,1.0,4.09,6.98,1.53,58.15,149.1,4.26,1.88,100,3.0,NW,106.73,535.23,5000.0,541.86,2025-12-17 20:23:53,winter,20,2,12,Natural
Pakistan,Khanpur,Sector_3,28.65001,70.68795,5.0,448.53,2.66,5.07,265.655,974.99,600.0,26.6,10,4.0,N,74.37,5000.0,5000.0,5000.0,2024-05-04 13:18:00,spring,13,5,5,Vehicular
Bangladesh,Dinajpur,Sector_2,25.6455,88.59467,5.0,322.58,22.51,7.19,143.52,1793.32,355.71,33.5,22,3.3,W,1234.82,5000.0,5000.0,5000.0,2024-08-17 12:01:00,summer,12,5,8,Vehicular
USA,Seattle,Sector_4,47.612,-122.35718,2.0,0.74,0.78,0.31,93.51,122.04,2.42,5.82,85,8.6,W,534.93,973.48,5000.0,590.08,2025-12-17 21:48:16,winter,21,2,12,Natural
