longitude,latitude,location_id,location_name,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,roads,dump_sites,agricultural_fields,wind_speed,wind_direction,Air Quality
70.819901,34.726812,13317464378,Lucknow,33.51211541,69.47635345,68.43429654,0.309360577,25.54471972,16.56887991,1.688134942,4.46018919,41.00404589,2.15632244,12.85890258,1.03176318,348.1155672,Good
76.564924,10.196252,1415799437,Kanpur,27.60972503,66.32890178,40.54364635,0,6.624795712,5.172335789,0.79043833,0.272082398,36.93108466,0.891611072,4.410461947,1.250723499,249.6356697,Good
80.414961,28.742046,13479603431,Patna,31.92374752,73.27351061,39.69088545,16.50735118,19.89981548,0,1.848713002,5.953352852,49.27064582,3.071697436,9.245321143,1.707992157,253.5791952,Good
95.956824,29.334974,681619541,Ranchi,33.22270518,79.08969498,29.46493175,13.3238876,15.16449565,14.04410428,2.205438328,7.980319758,31.05347959,0.140961747,3.99827423,0.146570703,0,Good
86.938914,36.910416,7242226607,Bhubaneswar,30.68481213,69.15808684,50.73930095,51.03362916,18.26094432,0,0.982170591,5.862838435,35.03706216,2.892839935,5.520780079,1.735761927,559.7367265,Good
90.703344,30.296803,94748714,Visakhapatnam,29.22364531,66.37576695,0,38.83119672,38.70020932,6.611032474,1.286537151,6.546782807,18.10509696,2.210975331,6.329925857,1.105013589,450.7467344,Good
77.439787,19.094637,13399789293,Vijayawada,32.71262162,52.37744735,45.34549198,20.87827429,23.80005999,9.233917426,1.344330964,9.410878727,50.582197,1.494393822,6.027601492,1.327500582,96.34661025,Good
72.190872,24.160208,12226456756,Guntur,27.31997982,85.81628147,5.671034321,5.916402149,45.26000391,0.911372317,1.982542911,7.70529715,17.46422436,1.4823818,4.851581571,0,238.0814503,Good
75.444878,18.629977,7933845634,Warangal,32.22143179,64.55010732,39.82830667,35.70307341,40.28827075,1.93797695,1.340339366,12.05668805,34.9305354,0,0,1.138999571,420.7239899,Good
75.437563,13.684541,387755273,Nizamabad,27.11619743,80.35541762,26.25776519,45.9250673,38.02281157,18.24963949,1.996549222,6.208917402,28.04418272,2.758938846,7.497711731,1.618383536,0,Good
84.910345,15.206567,4500236363,Nagpur,38.07358986,43.07581346,0,35.46353048,26.84326144,22.07737846,0.860761967,7.116625605,9.966564258,2.207259397,4.917178964,0.137574141,370.8975613,Good
77.902663,14.438305,9277796292,Indore,37.28602171,71.2131903,62.92128302,27.6155542,34.39515737,17.59548122,0.916564085,9.998997662,31.22223946,0.559394809,0.920864742,1.54024197,131.1205695,Good
92.864567,23.915645,599333146,Bhopal,20.16582187,79.25462793,55.84978321,0,27.12644246,22.88163327,1.002412417,14.61161392,26.32810277,1.919553141,0.482888189,0.04220479,74.75180953,Good
96.667791,34.278658,11130170016,Noida,35.97870713,107.1655007,113.8746331,26.77512384,23.52015393,2.693953582,2.108867978,5.806870858,27.18937034,2.728207999,7.381478692,0.645640722,159.2677178,Good
77.955654,34.469072,10413077227,Gurgaon,26.09299198,56.87719737,0,0,30.81987637,8.692096812,0.880015568,3.9909452,17.18287312,1.146771498,9.901493285,0.58851715,257.640243,Good
88.446748,9.58815,1916161204,Chennai,40.51882652,72.74081361,0,27.69578033,26.70168487,24.5691682,0.554067632,12.47102661,12.21616483,3.176936146,4.165176707,2.612051091,275.1307877,Good
87.067111,10.317083,5361954992,Bengaluru,33.87861793,55.14463844,86.0743919,106.9134375,47.5822213,2.541844578,1.396439925,4.13327371,23.48719692,2.423875876,8.421496592,1.568637991,0,Good
73.639412,15.108453,2927130865,Hyderabad,29.77602514,78.27347453,56.32966992,41.81420822,32.10781228,8.712455968,1.648598654,17.78663623,41.54882042,2.539684853,8.418074891,1.19961245,184.3028502,Good
94.622249,15.396724,8055521502,Mumbai,36.41443862,60.57829027,18.89432773,0,35.03039853,19.26123295,1.829474657,7.586340746,29.10878481,2.229082505,9.786489411,1.974907446,0,Good
73.783835,10.751786,10201400472,Delhi,24.11248543,76.95612026,0,55.19103505,24.34395444,16.33779555,1.518812813,8.076785264,18.73891277,1.239028661,5.263942731,1.01855391,282.7467609,Good
89.371757,19.265437,10451417872,Pune,25.69675873,69.60146997,75.62908921,52.54328044,28.2076471,0,0.749954365,10.74052148,36.90402851,0,8.309945532,0.684697685,112.5165791,Good
78.08068,25.044036,4426619464,Kolkata,36.00049955,81.67759302,19.96192812,48.9066182,23.44815348,4.262292953,2.188190724,13.23147953,23.14873174,1.258535901,9.025720749,0.578679113,294.2866182,Good
78.645365,24.766704,2996200147,Coimbatore,23.12883772,65.52790715,57.36892651,3.706788777,21.1677175,13.66834232,0.51813537,8.697756356,41.09450022,3.252700326,5.509339748,1.155033297,398.4194379,Good
81.208023,23.759461,3478196948,Madurai,39.24088399,68.57161996,1.526899902,53.51800083,38.63075902,21.75481973,1.818839769,7.145486412,12.94321756,4.783319944,11.68466772,0.519341567,202.3415579,Good
93.070731,17.821486,2859955291,Trichy,28.53535015,71.12025412,9.487456802,48.99686,15.6179495,7.456282949,1.977160276,1.292826053,32.61572672,1.238544491,11.73146715,1.404001714,54.99894325,Good
72.067306,28.487215,660090358,Salem,39.78885753,70.41587381,27.94722725,54.33605996,20.98632574,22.30779509,1.815267459,6.113669627,25.24796142,0.228180948,6.844786967,0.99489948,220.7290269,Good
69.582518,31.968034,13338543966,Erode,18.57272991,61.76753214,0,43.58207252,21.02662409,14.42728913,1.209018056,14.31821539,30.06094964,3.325485427,5.27115943,1.883229855,57.11436322,Good
79.659184,18.041954,1852960956,Tiruppur,29.7382139,62.70050952,88.2735972,0,48.17977139,0,1.902061596,6.183935442,32.08209946,1.776003499,2.591314096,1.203805614,110.7473688,Good
69.611968,10.480525,7414191490,Kochi,33.86442544,54.13532777,39.79523728,53.70405421,26.0421847,0,2.446148749,10.12393702,22.37800907,2.723784396,0,2.087838715,493.7632419,Good
87.940426,16.593577,1778614856,Thiruvananthapuram,35.56448223,54.17368281,0,67.33821563,25.64353973,7.475878276,2.136331432,6.297805077,37.12790778,2.053440473,6.617700076,2.453376329,99.92537572,Good
90.049427,11.983691,8681965371,Ahmedabad,26.11667857,66.86559778,0,55.67616661,35.30759811,10.55784981,0.995472458,0,21.25829352,1.69006345,0,3.151712303,236.222939,Good
92.786659,21.553403,13041341798,Surat,33.68306738,67.69346345,48.9989939,21.93052832,25.4962138,21.96657687,2.099749838,8.394501922,49.65808794,1.902660033,3.804661612,1.240852782,218.9471888,Good
89.571425,12.522119,2951209482,Vadodara,21.99893584,77.79659945,96.81730429,56.04824107,33.8903187,14.50847203,0.955203746,4.828381955,31.1697739,1.409064197,0.288603855,0.855418231,241.522209,Good
94.57419,21.422498,3608060558,Jaipur,33.92445631,56.87270981,21.7952773,41.44873983,14.25421912,4.402519956,1.492927569,5.144087395,26.28708207,5.578258718,0.062241124,2.288235289,225.093505,Good
89.700733,14.409084,1753274613,Lucknow,21.78627135,80.82536298,24.87920884,63.0103744,33.8539857,12.21696493,1.332781409,12.66390145,25.64968841,0.023146603,0,0.14080116,294.6109927,Good
95.146194,29.423202,13028628870,Kanpur,27.57709063,57.83557285,8.334814838,52.75842033,33.57785019,11.9401278,1.172580999,7.020881054,28.23207824,0.743979648,5.281798913,0.374232902,228.7315495,Good
73.600213,8.799479,10959437361,Patna,33.23737776,87.77684886,32.43411549,36.37571563,18.64960456,10.25004864,0.941727604,2.267070002,26.911336,1.301316734,7.979739018,0.362178763,597.5946438,Good
82.496031,24.087643,4608496789,Ranchi,26.79197566,68.95623806,3.706784015,51.35054311,24.96960965,2.734072132,0.498863101,10.51086744,36.00918339,2.508289048,4.890433036,0.880745548,290.7754139,Good
96.823987,12.91516,2333459227,Bhubaneswar,29.34079533,87.89283726,19.95039436,26.44571439,30.91071329,21.85974061,2.142752229,8.259568154,25.83173447,0.296719658,8.281129334,0,430.5799395,Good
87.765767,8.028764,8137531859,Visakhapatnam,35.69259028,58.24836738,66.12970739,45.08740462,31.89475096,8.480184806,1.801937395,3.307437366,30.17285769,1.05020617,4.618333664,0.582356726,77.50380016,Good
93.480592,33.206803,11520450114,Vijayawada,38.68834276,47.36191025,37.57953412,0,40.57108449,14.08416232,0.733026205,9.645126,22.62864965,2.343111573,0.730422608,2.131901073,0,Good
68.88142,27.474306,3102330176,Guntur,24.5878113,52.92299483,36.55837549,16.70394634,25.26829088,5.458442531,0.752820133,7.607124685,16.59271133,0,8.033898145,0.138326143,393.1904559,Good
93.280979,10.869342,8964877273,Warangal,39.55763566,84.10761733,0,88.0002725,3.236912456,3.510647095,1.955153766,11.16501707,22.33754191,0.899384872,4.88988444,1.068183888,102.8601893,Good
88.233684,27.258099,9057398567,Nizamabad,41.17441008,59.2362017,74.30954693,41.20773864,37.49900509,0,2.061519255,12.02589855,22.92528528,3.228657987,0.164308589,0.755309002,349.4858966,Good
72.951908,25.737773,556958824,Nagpur,28.79640955,65.88306331,72.15989991,0,25.33692211,10.10066088,1.065028399,13.40653854,20.49875312,0.739863836,0,2.034877883,123.9764459,Good
68.744748,21.727344,12484203497,Indore,27.81700083,66.69154716,64.82295214,74.1250162,9.53711025,6.899197174,0.880214931,7.624777128,28.6424522,0,7.072525207,0.775845224,291.223752,Good
75.537871,20.158485,6563474291,Bhopal,30.22441965,42.87133531,44.73155729,0,14.62792368,8.078007865,1.344436798,2.089100706,28.07826513,1.892719305,5.216022636,0,195.2915891,Good
94.557427,33.725023,3409789150,Noida,34.18832604,48.72920475,0,51.6101318,43.19764757,9.291308227,1.25461786,9.151389589,43.03449002,0.807584732,3.885980335,0.726538619,0,Good
87.375855,15.109293,9095106764,Gurgaon,35.75754441,74.20936913,0,29.82697546,44.03374055,12.85490933,2.376073621,6.407224095,39.15502326,3.894517908,5.423012409,0.806552109,339.3709727,Good
94.664604,19.550992,12584129664,Chennai,33.65381149,85.1902629,37.73358196,27.96407295,26.2403446,7.77145556,1.718719977,7.792455096,32.06719628,0.889334812,2.512201922,1.609855322,232.1474556,Good
80.938373,17.544347,7831745725,Bengaluru,27.12817903,91.89243521,0,42.0642572,31.79333167,11.06475751,2.19159745,14.32245682,18.10518537,0,3.866703906,0.345050937,107.7343486,Good
95.162186,30.36483,9565289241,Hyderabad,42.26105954,112.8075969,0,36.25290803,29.19184371,13.42235304,0.751708293,12.90589568,38.51627079,1.33514775,10.29421721,0,0,Good
81.425835,34.577494,8059551407,Mumbai,31.80229038,76.90533939,17.70124024,60.33794171,20.46080851,20.34841494,1.930511937,15.17491762,11.91913737,1.326159223,2.30829535,1.765470332,410.6596089,Good
73.923387,32.643669,1141478016,Delhi,27.51781042,79.57026857,73.51619007,39.03415234,34.27025512,0,2.355243027,7.353014457,56.09420991,0.806437909,7.468298945,1.804690131,0,Good
72.39041,31.133414,9481862664,Pune,41.97768629,81.84774608,0,40.22085536,30.84062056,9.549517882,1.174624532,8.187975274,38.11242085,3.190074779,5.726524839,1.322930607,154.4602663,Good
96.820543,36.616908,12508161836,Kolkata,23.4751086,69.16282788,0,2.984808382,2.560157585,7.335475847,1.9290792,12.86002822,33.98441355,0.172395457,5.116637887,0.206268729,461.3516936,Good
77.682017,28.217192,8237404929,Coimbatore,27.41538867,62.23705155,55.4333447,29.07029755,38.03201172,1.573672769,1.548745107,10.26972278,3.517194849,1.046244585,3.400903325,1.182965018,126.8671246,Good
72.641538,29.78056,5717993381,Madurai,32.01225154,66.35460638,63.23100335,87.70313302,11.89364669,10.83250643,2.093384233,5.890549084,32.33047122,1.478039119,1.944954164,0.317747897,0,Good
68.243844,36.501274,7207271055,Trichy,31.13730645,73.74472622,0,22.50473398,12.48623024,14.92897385,1.281366983,11.22253377,26.34491804,0.611291461,3.692052934,2.355583084,489.481294,Good
76.281517,8.202733,12064094708,Salem,19.88239466,84.42501608,0,9.411837273,29.26576623,14.58055741,1.102457962,10.64196804,41.32305037,3.058322289,2.083980511,0.779467147,305.5035972,Good
93.784368,26.387403,1283498603,Erode,40.45724488,49.9281392,33.90236012,50.16348655,12.95104306,18.85208697,2.655058634,10.83620951,35.1727473,0.948454243,3.86236054,0.615996216,40.32338061,Good
83.48627,29.430174,10790962949,Tiruppur,28.3916288,74.9710257,0,20.66169411,30.38316827,0,2.018531157,9.205018996,31.80209703,3.668419012,9.200696943,1.628526916,215.746353,Good
86.340616,34.616985,11467572365,Kochi,29.95486932,60.86438031,0,40.70014963,31.14695309,11.77185834,0.766168123,0,30.10070599,0,6.8828534,2.711146446,223.520124,Good
94.749342,33.631485,13007674049,Thiruvananthapuram,27.08394259,53.49581358,3.365570052,29.13010592,38.04496994,11.76463444,1.340822993,10.86962993,44.22476957,2.466677808,6.40943851,0,0,Good
82.872358,32.41686,11588752341,Ahmedabad,19.99816835,67.03919533,0,16.60761559,18.54038282,4.517541102,0.487585923,9.230171264,36.50977408,2.119018887,7.058382084,1.513753353,237.6802776,Good
92.310116,35.427947,9684822257,Surat,35.71531819,88.94168523,78.19393453,0,31.88946933,0.872351644,2.268035383,8.673149606,32.29555474,2.186753354,6.48099431,2.467975794,360.4176348,Good
77.391165,23.583996,12713242400,Vadodara,40.81430992,66.98508916,0,50.51793575,15.79664238,7.712884038,1.466202611,8.441449176,35.94916247,0.70297643,8.036172884,0.984814834,565.7440631,Good
96.335954,8.200683,4434509399,Jaipur,19.32307116,72.09129225,44.73896839,18.9215194,21.31111505,21.31774986,1.959383763,5.543679398,14.80264707,2.858642423,6.901038667,1.599190706,153.8325378,Good
70.285602,8.320578,4124953131,Lucknow,35.79780966,95.43422193,76.53140078,7.801777032,52.54275926,15.94250017,0.721116287,10.01658935,31.82996609,1.853377504,4.93484209,1.705139819,280.0170919,Good
89.020056,23.794533,9530928292,Kanpur,26.07386092,61.57839815,3.423857781,25.36962053,36.15008284,20.33358788,1.383106915,12.41064322,33.93980964,2.209318448,12.67385716,1.404015701,153.2011924,Good
87.156422,20.622895,8809623653,Patna,35.64259712,50.56355954,15.77319245,37.27583715,34.45229336,12.57784587,0.796176113,5.231866091,25.26222501,2.364066572,0.848142724,2.275673326,220.7597978,Good
73.558474,21.086107,11831648413,Ranchi,31.94274025,67.32636252,0,32.61330387,34.74559189,9.397018135,2.084000634,8.208589378,36.46872842,1.861733624,7.112445296,1.839054661,10.78721381,Good
79.276476,19.611737,13791864662,Bhubaneswar,34.37528383,86.77996862,99.44614309,32.07711963,5.810276869,0,1.015652551,13.07462321,51.39100925,1.440069086,5.893811839,0,271.7653963,Good
77.072044,34.614048,5150174470,Visakhapatnam,30.92484177,66.10811603,0,20.52523217,13.47203455,3.6900545,0.806239566,4.754276973,18.06184922,2.842432211,1.397848849,1.096170112,9.048008588,Good
70.740293,18.41594,7064827039,Vijayawada,22.9385194,52.76237225,57.33514643,25.15793457,19.54948427,2.533672803,0.765987121,5.834694266,15.26358132,1.399904643,3.04965274,0.509467509,360.2045321,Good
84.958853,32.830581,1977450150,Guntur,28.37895911,67.1849734,67.90363677,0,22.19292944,0,1.538507483,10.63109548,5.436204419,3.245844588,6.857172465,1.167831873,0,Good
96.816426,34.183079,8703584077,Warangal,35.21368262,96.74204694,9.240419716,21.47851116,27.37328299,7.411126454,1.40283481,12.15577898,28.88851711,2.43318553,13.29291483,2.320236433,15.87080004,Good
84.228056,22.485551,11221633581,Nizamabad,41.75510722,91.8925043,75.27900094,13.07705368,29.29192429,7.47432877,1.56622611,14.77300855,30.94053498,0,4.300480479,0.610107962,443.3288746,Good
83.812537,20.961203,1005767369,Nagpur,24.55054235,63.6174624,10.45236733,73.76349335,36.90138114,15.21488954,1.627315206,9.212396829,30.30505537,4.950186713,0.959722026,0,240.3677154,Good
69.169098,30.069598,474656190,Indore,39.45713821,73.01147146,0,50.47766703,16.32091495,0.279012431,0.966166039,2.613117494,31.56974775,1.095886849,0.722690791,3.059200435,93.52580602,Good
72.037386,28.531174,11352651175,Bhopal,30.36853241,94.69977634,46.91409491,82.18690674,20.06832315,19.08235871,1.768014945,12.03470686,37.94379791,0.918901109,16.24608091,0,43.36511684,Good
82.883354,17.527518,6552021442,Noida,34.60275718,74.67706132,28.03941216,49.65244186,18.57796139,17.40845402,1.429578439,13.50355585,26.51892269,2.686642338,8.077041962,1.86896112,179.2368064,Good
96.570178,10.973896,12461734205,Gurgaon,28.09310496,57.78799062,40.27065024,0,30.28124392,13.72515521,2.523535719,6.043495894,31.41443583,2.246417028,1.561443286,1.133939661,0,Good
93.421624,15.68072,7425724979,Chennai,36.4987366,79.43291849,38.37492837,12.76438005,41.55943695,1.882828105,1.527446571,4.203335305,27.72617283,3.831964946,7.460217156,0.395020085,94.92884043,Good
77.866065,11.799827,2199327149,Bengaluru,27.46774147,56.84833082,32.85466414,89.69709785,21.4572856,26.20009974,1.498155994,9.599899795,32.1417489,0,7.394014114,0,205.1344203,Good
83.747123,16.547236,10333338157,Hyderabad,31.11571417,45.74463033,25.63863089,22.14862286,25.58038672,9.475216557,1.178444719,8.708038034,38.15549142,1.678900918,5.507014312,1.662325994,515.6306308,Good
84.028364,15.592825,10336710715,Mumbai,28.72353872,43.092247,0,46.56733029,42.51322545,3.004841022,1.476419098,8.503903054,21.90321359,4.20864664,10.0450106,1.41615306,110.3255427,Good
87.875458,26.493631,981969507,Delhi,36.45341175,78.21584591,8.214266864,56.63193793,30.8942316,0,0.958273575,3.623653331,39.80149073,1.018448293,8.038577332,2.891317579,293.2802657,Good
87.945679,35.680385,4379381786,Pune,27.20207028,58.28457636,12.75233658,2.105856035,15.51205949,4.140118614,1.790771839,6.54936481,27.30780402,2.688610717,8.412526667,0,0,Good
90.903982,27.886568,6774189461,Kolkata,27.42364796,52.40257634,53.06153344,17.4857575,45.40923627,6.697565636,1.668670379,6.020324998,34.39624105,2.746235803,9.012370188,1.030005714,365.0450734,Good
68.72416,34.872833,5217281621,Coimbatore,32.0363003,59.87773795,1.305598753,50.01413053,39.98937907,1.582264373,1.910243317,3.055662671,23.40802123,2.717908188,2.527614658,2.321404397,265.3173131,Good
95.366726,30.739835,904757282,Madurai,22.07215016,80.45887844,0,30.23746028,36.05734362,16.35485075,1.452974019,7.188285655,18.0354515,2.279968206,8.701215888,2.804838954,104.865987,Good
70.031799,29.108451,4843475554,Trichy,35.71635117,82.18653059,6.844454283,49.79985505,18.84645147,12.70657564,1.384742876,10.03912217,34.74993957,1.265730455,5.658658055,1.034564183,9.42390426,Good
81.808643,20.007796,824306418,Salem,27.53297493,60.89367409,0,8.213434754,24.51776339,11.0771774,0.820956564,12.77745785,35.64662715,1.898131697,1.139632642,0.96683551,132.4250325,Good
94.667799,17.419041,8736467952,Erode,22.75190912,51.65864424,50.00321606,21.29995572,36.14118037,10.52709474,1.910624819,11.03341641,34.18804803,3.705872483,6.06973952,0,0,Good
