Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,roads,dump_sites,agricultural_fields,wind_speed,wind_direction,Air Quality
28.722325253391062,72.77828447203439,90.87546104749593,53.10857135200149,34.3568073759306,12.285384402565573,0.7728752254155368,12.869170857402176,38.56906051816273,2.5413743749480466,5.53095061462381,1.578997033276794,138.77788017201567,Good
34.917695156446364,56.79125177962794,0.0,0.0,28.575183536304205,8.199365467278785,1.4194487659615698,3.7441797600281213,32.55014552889914,0.5415625883936082,7.550534597459949,0.0,47.20797702785053,Good
23.473830360719063,79.16455635873842,7.35162581609433,41.719465288447694,38.73096947668394,24.991729836951002,1.6263672666135138,4.446670942464047,41.989311441946,4.174600040817739,5.471172041815973,2.2026657970469286,223.8326212387809,Good
18.858795560318597,60.070299199263474,5.84880944002078,20.217646633280513,17.656464258797154,2.8517135971282688,2.2351485950350902,2.1498464491626406,22.34861215040203,2.9051457403911582,3.6114692287421786,1.4615005242904893,113.1164125659646,Good
32.96335025669455,53.620714694464,0.0,19.197352685368614,8.970920433242611,10.093946912251846,0.8793748101713108,4.364333324630437,44.18483307011326,2.4098997952623016,0.0,1.09939545642056,152.0620994382599,Good
16.105416284182574,75.58049006991442,56.4743152476711,18.604009945871383,24.174231147340066,6.138684765839101,1.7106282051002601,7.531422458788313,27.4635036503037,0.8654960385253261,13.323366039353491,0.9288505916313928,279.18248061202286,Good
31.80645751478688,29.50433938234454,10.517838994855309,0.0,37.06758958401316,0.41813056661493775,1.7703532681272198,12.03997217032812,32.33607775832573,2.025000771785322,4.215272935243767,1.0387056386346323,0.0,Good
31.217222561257064,86.73523692039255,0.0,30.637972536672606,26.090760876709254,13.155259020887652,1.207184469094611,2.975365850463332,18.4089587871414,0.0,8.594972859981029,1.4593365034205132,171.41424292402547,Good
25.3312440445934,67.50220498310559,22.39989609119497,15.91973582800068,22.231976928980274,21.19626237492929,0.817056685304973,12.026855748293315,13.48807443104528,4.3120842126501495,0.0,1.5140029854026267,74.33975736147333,Good
28.896989879367045,67.9277848494197,44.418389535165815,0.0,26.82921901496551,12.127336189558763,1.1389917612916554,8.032252885020775,22.944220593616354,2.8106450515357753,7.054914591425265,1.313513016790894,273.42611402023573,Good
38.41078721441918,54.35681264178608,100.5484102719529,40.85843667315973,22.049560200416593,29.182977818706796,1.2734687451199627,4.051731845364754,24.478518209907254,1.2241955535857196,9.74926645885198,1.0473522789874357,188.6879835048165,Good
30.448357496234536,88.55213037210403,12.188976737719605,24.544787999963674,20.14386056976803,7.239740252915169,1.7869205596793845,11.070794442636982,46.449929797219895,1.8712391167372777,4.709094327142462,1.4589371834277702,102.94814171508943,Good
25.710229042066583,75.19918510884165,9.78436880560376,22.240197884817054,33.297070286138194,13.134859185147363,2.5926251335676316,11.769762591968137,21.917910404503566,1.449610972582838,0.564487988477314,0.3530776146905025,363.820811637254,Good
28.152009635107266,48.10302320461588,0.0,0.0,18.986900099501234,10.663322897985555,1.2835776472677196,10.961607149942212,20.2425797200533,3.7683691582673564,5.185281598693621,1.508281363716279,95.2122173467575,Good
36.8618224672232,49.03612390669113,0.0,3.6943901587968497,39.0918304432192,8.720933315629397,0.9822124900668748,7.723413320723049,31.258139521251632,0.4838902306726407,6.291109088538205,1.0285386560967424,97.37256013997843,Good
21.50157108149213,84.15282807131113,7.111585139349486,0.0,30.75996704576063,13.706018738203891,2.0096041897970327,9.929416658961065,30.92422461661708,1.3254018585307443,3.8861343358438454,1.6838689685130022,149.97844195992303,Good
20.351603091855672,64.61577641028114,21.505986560255824,0.0,34.730767398204165,10.638508271669242,0.7559044613456953,7.357812821944546,28.53087774197531,3.3684016244179027,9.122281934926553,2.008512993178724,230.2507537424666,Good
25.62452111247446,55.692692962271046,0.0,28.3401116450121,26.886653109278488,18.93343223578635,1.3612310035193789,1.111078361952626,17.688935039431037,0.6282949063970251,2.0448124327413946,0.0,410.12126750070695,Good
15.337942158074968,60.9777505500402,46.25100446532693,46.21904638542503,12.20740327171204,20.36743871347312,2.0795989472039658,7.777650595419811,29.818855809395266,0.7167818482723585,6.638103318073696,1.3209246185256465,100.25679699474883,Good
34.363361140479014,75.32469452574647,134.9648459900705,5.545084131433079,40.68693710222289,3.7581621792194575,1.7881709547271467,0.0,24.453364148185194,2.692718112057588,6.591366292447723,0.0,111.53349006707316,Good
39.95490153439059,86.3779594209933,56.739589102184695,94.28947674353617,9.410657940668731,7.45180483318469,1.5170998331591405,5.788281675475659,30.789487101916613,3.8746338462562484,6.107092877310359,0.0,275.61430787377515,Good
29.919735804830303,35.53256679559604,2.0175963035361058,0.0,24.217274578604204,6.568380334166323,0.6672445017880884,9.342502067409812,18.782335380964213,3.9075062460202528,6.323361609158769,0.9278777544401083,362.59205448627745,Good
31.77132093819967,75.56387526602822,21.132103277578125,21.581475827361032,31.24937824243687,22.92677020129441,0.0,15.19458553824622,19.524461014223434,2.2939819800290464,0.0,2.342133800385951,0.0,Good
37.57083462619262,66.24841509856815,17.73979193383356,0.0,39.53115807130476,9.443779520227913,1.8920534408404452,0.9571836019352089,20.685943866513526,2.377087226010089,0.0,1.4299574087005271,73.86234812608227,Good
24.788775559505428,78.1969543175331,29.319135546832594,0.0,38.55535470114009,14.710637702319541,0.40001232267504205,7.33705143093837,33.259229963470624,1.8611056719703614,0.0,1.1896451300961646,287.76708916794615,Good
29.472834229902748,70.94999844381702,58.80357193365424,0.0,34.625512645500315,13.372645341695096,0.613450263090326,10.958882961372698,47.50757201619138,2.4956019675734686,7.766887024861156,0.2785061908651715,80.382570251042,Good
23.172864479502714,76.34397990507138,5.404127019016467,14.326262156069479,34.293508821852775,24.10212022226044,1.452261630674295,2.735169218004324,29.94728586498493,2.2927548443042296,8.801821169416815,0.877272481047275,306.3720525818198,Good
34.915637692272234,65.34660545779349,51.87296134264986,55.50588246934513,16.054300518925103,18.379985619640593,1.4346113729673244,7.538689041341663,28.474511718070968,3.7894065488354602,10.322954355931358,1.5228323582212069,214.23173176892814,Good
29.318951381523462,112.83733872837743,0.0,17.94031549832306,30.215486729311138,3.3196030957312983,2.072858445481091,3.10997271069464,22.44965563411608,1.4467855159860359,1.940311413270337,1.9785630639181517,0.0,Good
23.540974198103694,59.34313634067983,52.660809883214625,69.75057697836068,32.450623267564886,0.03648309774459513,1.161444140718637,14.122769958498715,29.834872310328137,0.0,13.894012359700255,0.678506145914857,162.82500563949864,Good
25.414128341145968,54.92634657810251,68.389816481436,35.488379531731425,30.346251606236855,0.31213403761439373,1.3366956430672705,6.183281566920059,21.338099005633023,2.6859386116567543,4.432194811927173,1.6974139194515048,282.2192839890514,Good
27.094139308585937,77.26528749867752,7.340779276881317,8.647458317530866,16.3678636201701,11.326820459587125,1.0949270378275624,13.421003487905166,45.71564856260872,2.696791153076304,6.604820370404263,1.1533774578565787,531.3241008032953,Good
43.222424019413985,66.82837624369361,16.483372128309494,39.05314953886476,15.155227902307205,0.0,0.769468452736954,7.342402399677421,20.151772819585055,4.094040875571434,0.20413120281302088,0.060522205961226705,0.0,Good
25.679409149596346,63.757914230727586,20.62704387611811,29.187474791578857,20.823593844652827,2.143734917278266,1.728869464761879,5.1785010278775,37.315313553244835,0.0,2.89888798069183,2.7866891890619594,501.9177593530589,Good
20.864336287621178,89.20704507169602,79.41642585530215,59.13153679230131,26.463091439336836,0.0,1.546389441272119,9.92314905654144,31.918538303744366,2.6996893074215085,2.6599556648501794,0.74789060018898,0.0,Good
36.00937254706369,55.844092000063306,14.740532163596745,37.041289856394414,21.445656001322675,1.9819276151654677,1.6398512366640283,1.9805552896771816,37.17295759202223,2.961315350098682,3.640472890051482,0.7396516013683838,24.749849562579783,Good
27.449469981385732,66.88785682633853,12.331428448577707,69.64679661093012,9.36845825971131,3.3088088266513243,1.8995628510267886,15.869887563633085,20.9566670920648,3.4627736923721173,1.3967533013151643,0.8241412219158801,175.13624125401796,Good
25.375297740563937,63.42648062398322,0.0,48.52694915726558,18.016303283148876,5.278433604696442,1.073109325320839,5.797016815144072,30.984957104366273,2.1090738318614033,15.106936757077804,0.9405780172803173,158.47077409662265,Good
39.01494378422087,73.63481624776051,19.96164545192168,26.493941715065855,29.11337457298847,18.496301320668067,2.234828171987738,12.166783671860276,34.190241508642174,2.3201316559669998,13.31149835771839,0.7554408345393854,278.8281935100732,Good
37.91986662875791,86.62142648308297,0.0,106.91496806944583,44.11794790353295,19.1836217512095,0.9505167822805155,11.979465349523277,6.564472974955912,1.6885136047357479,6.093433076740315,0.7758287423028578,412.2072690114645,Good
30.718587556076674,54.83684763780198,49.54044932172701,41.00279232022863,9.326167703631029,21.425880847944626,1.5554448178380034,11.999312649981054,33.62989553853543,1.5392992758264759,7.280238775839261,1.0570630979930138,217.42733037757324,Good
34.06544429827831,72.39907144118774,39.53955924013681,19.988553567944273,21.335298830170558,16.883508312056165,2.29208071529027,6.561517664850385,32.681705809025495,0.010469393817583494,12.439111718957566,2.063349171457828,85.62590488716403,Good
27.646543361554016,89.23573594483592,29.49816218188949,47.395028170913406,17.120445593832493,15.286962084911103,1.4189877056204598,9.51551539730642,25.59528006959584,1.718795333500552,6.083001902474129,0.6661195409911231,515.4363808032949,Good
22.924764691956394,77.99267141995256,33.9013580626997,50.88951605529691,1.7318103499562838,0.0,1.2006208971309014,11.764066292956057,26.922498545567652,1.5850054188234128,5.753805963991747,0.4596020352949608,244.44236016374364,Good
31.31218425537036,78.03309667019134,76.03567020594775,23.858785319328646,28.261723836104785,2.684328620394677,0.816042409997911,8.407281573004337,30.571258036394326,3.0026064535542774,7.844925166312495,1.343675901866636,427.51391073537485,Good
27.921135436263288,67.06527099982742,33.224817814778675,0.0,34.132976913423384,11.209636535188134,1.549401292742054,10.398262228664587,33.28566766645008,2.605701400376514,4.238552013854482,2.405117700751507,0.0,Good
25.40849947110572,61.31441188003848,0.0,0.0,43.84881055516524,15.816039401586004,1.1553496951434525,10.956879554342608,27.951723874004056,1.6046916072732147,2.1069241186650873,1.1522997545260978,78.31668179782703,Good
23.48042882028853,85.21546151454487,0.0,68.44331110874984,19.879935910227974,0.0,1.7868645477764857,6.817436485857496,13.829224917065313,2.3827985349118253,0.8145659737980804,0.0,275.6336553824618,Good
40.03749407802286,63.81527072906317,65.46116246224997,52.01110225587263,33.9225110070635,9.264418517130231,1.174581158554221,9.679337838283148,35.99133636465987,0.2221354696326514,4.482916360988666,0.9855718505525211,131.07855279840948,Good
25.47895940628461,48.95053620046515,12.824758024492947,22.56209456966873,22.338002447075365,15.871136265301327,0.7527238318093584,9.44873209045298,11.712164429051125,1.9251573967259275,0.0,0.4201746840168584,170.29725800850989,Good
20.43413153120915,47.589060661458035,57.48379033123716,0.0,25.934551443396664,22.539743189582573,1.5779077434692053,8.538848638222172,22.452828696582475,1.007070585645592,5.067825978729503,0.0,326.2212373442935,Good
31.416980971361877,42.37089629014106,59.01610460960457,48.661934112908696,31.604099587988276,28.672037595443477,1.5527402169526094,13.971079459386056,29.801553893293068,2.664712672959197,3.6269414429144433,0.0,0.0,Good
29.452496264645244,66.31056888596736,0.0,22.577250045864687,31.71635511689948,21.046465931226763,1.1221503245947404,9.855904026243369,46.841677960917295,3.0890160946328704,2.81928252403343,1.2202234441937498,201.45000131794765,Good
34.30897734902676,70.68981176462393,40.18263372012696,57.94701062902415,16.453670086361896,0.0,1.8326124042686978,7.879477124278411,38.13011456458045,3.570488918442366,0.0,0.4628079471070775,154.74584596638766,Good
23.133802814311778,62.57494893302416,0.0,18.174533249726014,17.325448661637395,13.41322081009543,1.9929446222583556,9.913180808062206,55.37822187393893,3.358305829888258,9.063192340881928,1.072119069966226,127.36162018933611,Good
38.58515740996341,66.06058524721529,24.602164694463497,25.440496479527383,32.62911807248804,17.82479616227838,2.0813626401002274,7.334972760482196,31.35916710741906,2.4920975264453005,11.16659865773725,0.0,175.32962822005706,Good
25.694488075406362,61.630951640946336,0.0,44.84030472872981,2.2380682362070594,9.516482914286717,0.5053815277632867,5.928246073752298,27.422556661356406,1.4412261401165636,8.240288608105166,2.146997615944356,468.69786505736283,Good
29.970041833122053,88.47218194340809,74.22203265995105,17.14713054397372,39.672668965927855,0.0,1.6627085766293825,14.243557029509002,30.535424129306858,1.748146210809705,4.964492808066091,2.323591842210056,0.0,Good
27.390205643811555,83.42019325589098,34.42768951438776,62.50670487393478,34.075190895698945,6.826956542441259,1.8176700425711345,3.659132417269892,9.490220477096717,1.1476874989798407,5.99337907031743,0.48331379109689276,199.88379324717692,Good
30.414326910454374,40.59077203705107,4.650390361606263,55.801992336539904,32.08603153133392,5.015413709263296,1.8381148420589632,14.785300183850872,25.327350939964766,3.0768001724933667,7.8757595334964705,0.7530845324851971,2.893091823717185,Good
41.12510530366154,87.323799537041,13.735170186700502,63.234137221160424,32.7805349326055,20.363186307238923,0.521237823909696,6.956692232827983,45.193163430644475,5.800973123349542,4.2382050085983956,0.8097439482012669,276.5416986248207,Good
32.336535322796095,78.52244452550676,0.0,23.625247034787197,35.32598795694472,0.0,0.616861992701238,2.0151608721711067,36.01827729292044,0.6941143573558253,1.2067647009209228,1.1827605270731043,0.0,Good
33.058619012656244,108.32785419612044,10.587323978063884,0.0,22.539869543912936,14.58558084891802,1.713122173631289,11.468045304951454,23.64356709284957,1.6203253752397162,0.0,1.6339895079471929,0.0,Good
31.36645153067558,56.262887034620476,20.373319499365632,56.27626679513766,22.6995267153667,4.666909735180945,1.5015397373376602,6.109250644662788,20.18306143721288,4.681114655769226,0.0,1.6661178530074228,153.17001670187824,Good
